목적지명_통합,목적지X좌표,목적지Y좌표,표시용행정구역,방문건수,구분
유구색동수국정원공영주차장,126.951522782135,36.551162705993,유구읍,5.0,월요일
유구천,126.96160513838753,36.55996731323862,유구읍,1.0,월요일
유디자인호텔,127.15549721687464,36.78247621371383,충청남도 천안시 동남구,1.0,월요일
유박사칼국수,127.041497686993,36.9706051732717,경기도 평택시,1.0,월요일
유성CC,127.29069469151182,36.35459894823412,대전광역시 유성구,2.0,월요일
유성문화원,127.340817636401,36.3598933752129,대전광역시 유성구,1.0,월요일
유성온천공원/족욕체험장,127.34785091850236,36.35477606130044,대전광역시 서구,2.0,월요일
유성온천불가마사우나,127.345047029791,36.35661087297538,대전광역시 유성구,6.0,월요일
유진기업/세종사업장,127.274643590745,36.4318330590037,세종특별자치시,1.0,월요일
윤스카롱,127.43518532536996,36.36243463722453,대전광역시 동구,1.0,월요일
율요양원,127.378343595466,36.3224906644058,대전광역시 서구,1.0,월요일
율제한의원,127.249646219761,36.5045214862267,세종특별자치시,1.0,월요일
으뜸플러스안경/충남공주점,127.13532329405382,36.47292904917488,신관동,1.0,월요일
은화수식당/대전둔산점,127.377799049685,36.3534018537644,대전광역시 서구,1.0,월요일
응봉상회,126.804098839076,36.65308004534,충청남도 예산군,2.0,월요일
이디야커피/공주월송동점,127.152922167496,36.475866912253,월송동,2.0,월요일
이디야커피/군포송정지구점,126.91691354035636,37.31546330278829,경기도 군포시,1.0,월요일
이마트/대전터미널점,127.4365771477804,36.34969869974715,대전광역시 동구,5.0,월요일
이마트/서산점,126.478689426396,36.7883596554271,충청남도 서산시,1.0,월요일
이마트/성남점,127.14188398203224,37.44412586585297,경기도 성남시 수정구,1.0,월요일
이마트/양산점,129.02644438674383,35.336812406900286,경상남도 양산시,1.0,월요일
이마트24/공주의료원점,127.110808926179,36.4584259908493,웅진동,3.0,월요일
이마트24/보령명천주공점,126.605857631829,36.3414247162827,충청남도 보령시,1.0,월요일
이마트24/천안동문굿모닝점,127.1626758109104,36.81529952808862,충청남도 천안시 동남구,1.0,월요일
이마트에브리데이/대전둔산점,127.39671421813242,36.35369020820524,대전광역시 서구,1.0,월요일
이범식이비인후과의원,127.14081213826351,36.47404758825496,신관동,2.0,월요일
이삭토스트/대전노은반석점,127.31186702659748,36.39215036211368,대전광역시 유성구,1.0,월요일
이소도예,127.215278501121,36.3899604037382,반포면,3.0,월요일
이오김밥,127.25583724872622,36.49207061673358,세종특별자치시,1.0,월요일
이지워시셀프빨래방/신관점,127.13289617696292,36.47539462694474,신관동,1.0,월요일
이진탁피부과의원,126.948571027865,35.9423255033535,전라북도 익산시,1.0,월요일
인천국제공항/제1여객터미널,126.452610735176,37.449982998931,인천광역시 중구,1.0,월요일
일당감자탕/둔산시청점,127.387891627017,36.3505109924308,대전광역시 서구,1.0,월요일
일레븐CC,127.73566843596552,37.09362079025461,충청북도 충주시,1.0,월요일
일월육일/세종나성점,127.258204054253,36.4909507873496,세종특별자치시,1.0,월요일
임성준한의원,127.387674841428,36.4352287290115,대전광역시 유성구,1.0,월요일
자담한식뷔페,126.50347072041426,37.518211473053,인천광역시 중구,3.0,월요일
자운대쇼핑타운,127.33816168383892,36.41348273153775,대전광역시 유성구,4.0,월요일
자운대슈퍼마켓,127.338054658971,36.4134848368954,대전광역시 유성구,2.0,월요일
장마루보건진료소,127.08015318907354,36.29713811505352,충청남도 논산시,2.0,월요일
장보는강아지와고양이/평택세교점,127.08596936099438,37.00476302203422,경기도 평택시,1.0,월요일
장수해물보쌈손칼국수,127.121312653444,36.6113234834056,정안면,1.0,월요일
장승마을카라반,127.021872,36.557612,사곡면,4.0,월요일
전복만세/대흥점,127.42776357419,36.3249527586478,대전광역시 중구,1.0,월요일
전주호텔더빈센트,127.147484121811,35.8156318603745,전라북도 전주시 완산구,1.0,월요일
정관장/충청신관점,127.133562811585,36.4723394238067,신관동,1.0,월요일
정담치과의원,127.152283341706,36.47517254328,월송동,1.0,월요일
정림사지박물관,126.9152094316687,36.279123732402255,충청남도 부여군,2.0,월요일
정안농협산지유통센터,127.118257739931,36.5703836983395,정안면,1.0,월요일
정안알밤농원,127.115924743822,36.556024213569,정안면,1.0,월요일
정프로해물칼국수,126.98800502702191,37.20638100644519,경기도 화성시,1.0,월요일
제부마리나,126.628160522759,37.17525158579185,nan nan,1.0,월요일
제일진주냉면,127.103180950942,36.840988139792,충청남도 천안시 서북구,1.0,월요일
제주국제공항,126.49272304493574,33.50683984835887,제주특별자치도 제주시,1.0,월요일
조선갈비,127.136451447257,36.471895046903,신관동,2.0,월요일
조은정형외과,127.432138702282,36.3613570799634,대전광역시 동구,1.0,월요일
좋은아침페스츄리/신정호수점,126.97366274574,36.7623106094137,충청남도 아산시,1.0,월요일
중3동성당,126.773211836012,37.5084416432565,경기도 부천시,1.0,월요일
중흥저수지,127.172364000449,36.5733836740524,의당면,1.0,월요일
지니스안경/공주신관점,127.13404559318188,36.47211605288772,신관동,3.0,월요일
지리산빌딩,127.116211702413,35.830910969262,전라북도 전주시 완산구,1.0,월요일
지센/대전비래점,127.449549056524,36.354000562366,대전광역시 동구,1.0,월요일
지오선교회,127.121583287945,36.4427244141512,금학동,1.0,월요일
지제도솔한방병원,127.093724181624,37.0169037159204,경기도 평택시,1.0,월요일
진본가,127.222586356495,36.5022284323141,세종특별자치시,2.0,월요일
진산성지성당,127.35323121626251,36.18039116649271,충청남도 금산군,1.0,월요일
진원소우/대전봉명점,127.34613803531492,36.35918958346878,대전광역시 유성구,1.0,월요일
짬뽕지존/세종점,127.23674721657888,36.49912552681811,세종특별자치시,4.0,월요일
창공대체력단련장,127.113875372857,36.2754623656319,충청남도 논산시,1.0,월요일
처갓집양념치킨/나성점,127.25745343260918,36.49278175767997,세종특별자치시,1.0,월요일
천안생활체육공원,127.163472281128,36.7797946180094,충청남도 천안시 동남구,2.0,월요일
천안신방도서관,127.130739229086,36.7744716549891,충청남도 천안시 동남구,1.0,월요일
천안종합운동장,127.115074152739,36.8187937524983,충청남도 천안시 서북구,2.0,월요일
청년다방/공주중동점,127.124841512818,36.4558690294826,중학동,3.0,월요일
청벽비발디펜션,127.216233801844,36.438286528974,세종특별자치시,1.0,월요일
청암산오토캠핑장,126.756482618499,35.9366243894958,전라북도 군산시,1.0,월요일
청양어죽,127.139340025785,36.4778388301588,신관동,4.0,월요일
청와대로스,127.138340108355,36.4785609641612,신관동,1.0,월요일
촌놈들연탄구이/직영점,127.388962941337,36.3499848287499,대전광역시 서구,1.0,월요일
최군족발,127.38743810842372,36.43337310355079,대전광역시 유성구,1.0,월요일
충남대학교/대덕캠퍼스,127.34687598476852,36.36881378319206,대전광역시 유성구,12.0,월요일
충남대학교병원,127.41535881177168,36.316848054781246,대전광역시 중구,6.0,월요일
충북대학교병원,127.4614677521206,36.624028374258906,충청북도 청주시 서원구,2.0,월요일
충청남도교통연수원,127.147089240208,36.488504325325,월송동,1.0,월요일
충청남도농업기술원/산업곤충연구소,127.11360045383331,36.49917206373076,우성면,1.0,월요일
충청남도산림자원연구소,127.23778955803886,36.43623864509267,세종특별자치시,1.0,월요일
칠포해수욕장,129.399614982897,36.1320037397917,경상북도 포항시 북구,1.0,월요일
카라카라사우나,127.11506891332829,36.79432317941823,충청남도 천안시 서북구,3.0,월요일
카페듀플렉스,127.3458750598928,36.3251745092568,대전광역시 서구,2.0,월요일
카페모리츠,126.94067851057258,37.48326129785045,서울특별시 관악구,1.0,월요일
카페솔티,127.06204178734,36.7454211800841,충청남도 아산시,1.0,월요일
카페수피아,127.140145530251,36.4755335422902,신관동,1.0,월요일
코알라즉석떡볶이,127.3013438705954,36.48492002508429,세종특별자치시,1.0,월요일
코이비꼬,127.08006618005312,36.19116284809114,충청남도 논산시,1.0,월요일
코젤병원,127.34676571543936,36.35174585865307,대전광역시 유성구,2.0,월요일
콘벨트/청양점,126.94870371244956,36.416848680413615,충청남도 청양군,1.0,월요일
콜마비앤에이치/음성공장,127.462621927695,36.9712033504045,충청북도 음성군,1.0,월요일
쿨펫동물병원/탄방점,127.38784728023148,36.346960506975336,대전광역시 서구,1.0,월요일
큰목골낚시터,127.176836998412,36.4432041104807,옥룡동,2.0,월요일
키움골프존,126.91352881622,37.1163677440904,경기도 화성시,1.0,월요일
타임스퀘어,126.90307140055172,37.51710523750273,서울특별시 영등포구,1.0,월요일
탑텐/세이탄방점,127.388827930841,36.3470294142071,대전광역시 서구,1.0,월요일
탑텐/아산풍기점,127.02508959442808,36.77602678788929,충청남도 아산시,1.0,월요일
태전마트/세종점,127.2300664588808,36.49971173197447,세종특별자치시,1.0,월요일
토담순대/산남점,127.469582034604,36.6131776864801,충청북도 청주시 서원구,1.0,월요일
통복시장,127.08346537744028,36.99684970489445,경기도 평택시,1.0,월요일
통불/전주효자점,127.10521815327282,35.808007450323075,전라북도 전주시 완산구,1.0,월요일
투썸플레이스/공주월송점,127.1507508219661,36.47659651973081,월송동,6.0,월요일
투썸플레이스/세종고운힐스테이트점,127.23592162438248,36.52021508041872,세종특별자치시,1.0,월요일
투썸플레이스/세종대평펜트빌점,127.277439989035,36.4724041343336,세종특별자치시,1.0,월요일
투썸플레이스/아산북수점,127.069501496485,36.7703528223688,충청남도 아산시,1.0,월요일
투썸플레이스/충남청양점,126.79993822014936,36.44775352996172,충청남도 청양군,1.0,월요일
투썸플레이스/충북금왕점,127.5858393429609,36.99090910209623,충청북도 음성군,1.0,월요일
파라다이스스파도고,126.8859566277033,36.76611655500516,충청남도 아산시,3.0,월요일
파리바게뜨/공주월송점,127.15326938275024,36.47582736374447,월송동,1.0,월요일
팔각도/대전봉명점,127.344238672794,36.3587480879672,대전광역시 유성구,1.0,월요일
퍼스트랩피트니스,127.15227915845207,36.475152469681575,월송동,1.0,월요일
페스티발2,127.249250135639,36.4951755264698,세종특별자치시,1.0,월요일
편편집/청주미평점,127.46984436872307,36.60280100591158,충청북도 청주시 서원구,1.0,월요일
평농푸드,127.0729500519472,37.02594080696118,경기도 평택시,1.0,월요일
평화양봉산업,127.156163226005,36.4668606194328,월송동,1.0,월요일
풍세커피,127.106475175317,36.7408660924488,충청남도 천안시 동남구,1.0,월요일
프로포즈모텔,127.251497730918,36.364713491828,반포면,4.0,월요일
피자마루/세종보람점,127.297131015586,36.4819711895197,세종특별자치시,1.0,월요일
피자몰/NC대전유성점,127.344039473794,36.3537381277746,대전광역시 유성구,1.0,월요일
피자스쿨/대전갈마점,127.371634578613,36.3474842425408,대전광역시 서구,1.0,월요일
피제리아다알리,127.31680617473356,36.38766872807311,대전광역시 유성구,1.0,월요일
하나님의교회 세계복음선교협회,127.121397292297,36.465145729093,웅진동,1.0,월요일
하나로마트/논산계룡축협중부점,127.084556429762,36.2064477769887,충청남도 논산시,1.0,월요일
하나로마트/세종점,127.24759391109666,36.502563948139816,세종특별자치시,1.0,월요일
하나로타운/유구농협,126.953557460205,36.5530173676081,유구읍,1.0,월요일
학무정어린이공원,127.31235456007396,36.33915128009505,대전광역시 유성구,1.0,월요일
한국유교문화진흥원,127.0980484950604,36.289423217013606,충청남도 논산시,2.0,월요일
한림병원,126.73432888500736,37.53225332204827,인천광역시 계양구,1.0,월요일
한마음정육식당/동학사점,127.250442302554,36.360991687204,반포면,5.0,월요일
한마음정육식당/세종대평점,127.27639129903,36.4755876593767,세종특별자치시,6.0,월요일
한살림/공주매장,127.137617959133,36.4775888486234,신관동,1.0,월요일
한섬하우스FX/청주점,127.481446883317,36.6057086138042,충청북도 청주시 서원구,1.0,월요일
한세대학교,126.95348831498112,37.34505159586801,경기도 의왕시,2.0,월요일
한양고깃집/세종아름점,127.252619256994,36.5197834779265,세종특별자치시,1.0,월요일
한온시스템/본사,127.411176846136,36.437211956878,대전광역시 대덕구,1.0,월요일
한울해물칼국수,127.3812045981059,36.31472872541917,대전광역시 서구,1.0,월요일
한일중고흄관,127.08000096071642,36.38999507719924,이인면,1.0,월요일
한적골,127.138034586714,36.4778110479291,신관동,6.0,월요일
