목적지명_통합,목적지X좌표,목적지Y좌표,방문건수,표시용행정구역,festival_period,is_weekend,요일
퐁당/세종점,127.25768141535724,36.49051485604501,3.0,세종특별자치시,전체기간,1,Sunday
퐁당샤브/공주점,127.140812150738,36.474061491885,13.0,신관동,전체기간,1,Saturday
푸른뜰근린공원,127.270577815158,36.5057446748151,1.0,세종특별자치시,전체기간,1,Sunday
푸에르코/광화문,126.978742519384,37.5678513541854,1.0,서울특별시 중구,전체기간,0,Thursday
풀무원/오송연구소,127.306917502774,36.6172509361325,1.0,충청북도 청주시 흥덕구,전체기간,0,Friday
풀스가든,127.350695797156,36.3146508961948,1.0,대전광역시 서구,전체기간,0,Thursday
풀잎채한상,127.38704754432852,36.35238366666695,1.0,대전광역시 서구,전체기간,0,Thursday
품안콘도,127.248585477989,36.3007266979878,2.0,충청남도 계룡시,전체기간,1,Sunday
풍덕천공영주차장,127.0990853038521,37.32731849457316,1.0,경기도 용인시 수지구,전체기간,1,Saturday
풍미정원,127.2995100274221,36.48686663503308,1.0,세종특별자치시,전체기간,1,Saturday
풍세커피,127.106475175317,36.7408660924488,2.0,충청남도 천안시 동남구,전체기간,1,Sunday
풍수원식당,127.8166924330621,37.52774425155798,1.0,강원특별자치도 횡성군,전체기간,0,Tuesday
풍양제일교회,128.29833541303958,36.51158625867629,1.0,경상북도 예천군,전체기간,1,Saturday
풍차송어장,127.536768333314,36.6089686659797,1.0,충청북도 청주시 상당구,전체기간,1,Saturday
프라하모텔,127.253803054195,36.367768713027,3.0,반포면,전체기간,0,Friday
프랭크버거/공주신관점,127.137923537669,36.47197837932,5.0,신관동,전체기간,0,Monday
프레드피자/세종점,127.256200140721,36.4894114248336,1.0,세종특별자치시,전체기간,1,Sunday
프레시원/중부식자재마트,127.388231759893,36.4310563403695,1.0,대전광역시 유성구,전체기간,0,Friday
프렌즈스크린/남동점,127.209165285476,37.2109626003054,1.0,경기도 용인시 처인구,전체기간,0,Friday
프렌즈아카데미/포항오천점,129.400589122482,35.9702301916205,1.0,경상북도 포항시남구,전체기간,1,Sunday
프로짐피트니스,126.9246118703848,36.28304390239748,1.0,충청남도 부여군,전체기간,0,Thursday
프로포즈모텔,127.251497730918,36.364713491828,5.0,반포면,전체기간,0,Monday
프론트,127.123249,36.4508769,18.0,중학동,전체기간,1,Sunday
프롬나드,127.1749294,36.397281,12.0,계룡면,전체기간,1,Sunday
프롬보울,127.37643491978726,36.36023976226391,1.0,대전광역시 서구,전체기간,0,Friday
프리모호텔,127.345150169976,36.3539800444622,1.0,대전광역시 유성구,전체기간,1,Sunday
프린세스GC,127.11659049086975,36.65123556006858,8.0,정안면,전체기간,0,Thursday
프린세스캠핑장,127.12442469864054,36.4765611111502,9.0,신관동,전체기간,1,Sunday
프린세스피크닉카페,127.12431675779732,36.47657020080665,90.0,신관동,전체기간,1,Saturday
프린트카페/공주대점,127.138130338315,36.4701558737156,2.0,신관동,전체기간,0,Wednesday
플라자CC/용인,127.14103101012638,37.13306615376026,1.0,경기도 용인시 처인구,전체기간,0,Monday
플래티넘PC방,127.109659682848,36.8204235689943,1.0,충청남도 천안시 서북구,전체기간,1,Sunday
플랜비커피로스터즈,127.232747293527,36.5182820348783,1.0,세종특별자치시,전체기간,1,Saturday
플랜에이스터디카페/공주신관센터,127.14251142607,36.4741626944318,2.0,신관동,전체기간,0,Friday
플랜티실내테니스장/본점,127.150866615801,36.49583684415,4.0,의당면,전체기간,0,Friday
플러스흉부외과의원,127.38052797369508,36.35259835861885,1.0,대전광역시 서구,전체기간,0,Thursday
피곤제로의원,127.388095570063,36.4220667785361,1.0,대전광역시 유성구,전체기간,0,Wednesday
피앤오케미칼,127.75518271174047,34.937403326862736,1.0,전라남도 광양시,전체기간,0,Friday
피양옥,127.031676947565,37.5280519032178,1.0,서울특별시 강남구,전체기간,1,Saturday
피엔비우창/금산공장,127.476738517171,36.1579053037576,1.0,충청남도 금산군,전체기간,0,Friday
피엠뷰,126.33085388899563,36.52404048487157,1.0,충청남도 태안군,전체기간,1,Saturday
피자나라치킨공주/대전갈마점,127.373931559193,36.3451385259351,1.0,대전광역시 서구,전체기간,0,Tuesday
피자나라치킨공주/충남공주대점,127.13277372719,36.47479783936477,3.0,신관동,전체기간,0,Friday
피자는치즈빨/다정점,127.25281521205774,36.484597451299045,1.0,세종특별자치시,전체기간,1,Sunday
피자마루/공주중동점,127.124230471202,36.4541747747206,1.0,중학동,전체기간,0,Friday
피자마루/세종보람점,127.297131015586,36.4819711895197,1.0,세종특별자치시,전체기간,0,Monday
피자몰/NC대전유성점,127.344039473794,36.3537381277746,1.0,대전광역시 유성구,전체기간,0,Monday
피자스쿨,127.137395794955,36.4733115574929,3.0,신관동,전체기간,0,Thursday
피자스쿨/대전갈마점,127.371634578613,36.3474842425408,1.0,대전광역시 서구,전체기간,0,Monday
피자스쿨/불광역점,126.927740510173,37.6122590780459,1.0,서울특별시 은평구,전체기간,1,Saturday
피자스쿨/호계도서관점,126.95145535072,37.3824920491406,1.0,경기도 안양시 동안구,전체기간,1,Saturday
피자알볼로/공주점,127.14408338473152,36.474647434021655,1.0,월송동,전체기간,1,Sunday
피자애/내동점,127.092594461024,36.1917666319075,1.0,충청남도 논산시,전체기간,1,Saturday
피자헛/공주신관점,127.13960722124148,36.47452465260905,5.0,신관동,전체기간,1,Saturday
피자헛/대전노은점,127.317446725701,36.3719577912907,1.0,대전광역시 유성구,전체기간,0,Wednesday
피제리아614/죽동점,127.326381023855,36.3809021873858,1.0,대전광역시 유성구,전체기간,0,Thursday
피제리아다알리,127.31680617473356,36.38766872807311,1.0,대전광역시 유성구,전체기간,0,Monday
피제리아무로,127.302213093674,36.4779951357176,3.0,세종특별자치시,전체기간,1,Sunday
피크베이크샵,127.34063236931138,36.3434546518579,1.0,대전광역시 유성구,전체기간,1,Saturday
피탕김탕,127.13903037884968,36.47797855792096,201.0,신관동,전체기간,0,Friday
피트니센스PT,127.342562002434,36.3422496692798,1.0,대전광역시 유성구,전체기간,1,Sunday
핀스커피,127.17722645859035,36.790523408189486,3.0,충청남도 천안시 동남구,전체기간,0,Friday
필내과의원,127.14117322945252,36.47408926860215,2.0,신관동,전체기간,0,Wednesday
필라리나필라테스,127.393200932002,36.4252870550549,1.0,대전광역시 유성구,전체기간,0,Monday
하나님의교회 세계복음선교협회,127.121397292297,36.465145729093,6.0,웅진동,전체기간,0,Wednesday
하나로마트/계룡농협본점,127.14268903768937,36.36034252309388,10.0,계룡면,전체기간,0,Wednesday
하나로마트/공주농협옥룡점,127.13392537254624,36.45655266099576,57.0,옥룡동,전체기간,0,Tuesday
하나로마트/공주축협,127.13352839458526,36.47151367328587,28.0,신관동,전체기간,0,Tuesday
하나로마트/기성농협본점,127.341076641711,36.2536540103341,1.0,대전광역시 서구,전체기간,0,Monday
하나로마트/남면농협청포대점,126.312312340476,36.6254371759464,1.0,충청남도 태안군,전체기간,1,Sunday
하나로마트/노성농협장마루점,127.07778846991071,36.295914060104536,1.0,충청남도 논산시,전체기간,0,Tuesday
하나로마트/논산계룡농협청동점,127.198085059905,36.2144966253452,1.0,충청남도 논산시,전체기간,1,Sunday
하나로마트/논산계룡축협중부점,127.084556429762,36.2064477769887,1.0,충청남도 논산시,전체기간,0,Monday
하나로마트/대전점,127.377983619217,36.2882892501305,1.0,대전광역시 중구,전체기간,1,Saturday
하나로마트/반포농협본점,127.2501709301177,36.39703121865256,35.0,반포면,전체기간,0,Wednesday
하나로마트/배방농협연화점,127.092219704976,36.7811210388975,3.0,충청남도 아산시,전체기간,0,Tuesday
하나로마트/북대전농협관평점,127.388751133701,36.4238381362984,1.0,대전광역시 유성구,전체기간,0,Friday
하나로마트/사곡농협마곡점,127.01912240197332,36.55613973871853,11.0,사곡면,전체기간,1,Saturday
하나로마트/사곡농협본점,127.02611061881709,36.50292460501359,24.0,사곡면,전체기간,1,Saturday
하나로마트/세종공주원예농협월송점,127.15283884183,36.4758391371563,11.0,월송동,전체기간,0,Wednesday
하나로마트/세종점,127.24759391109666,36.502563948139816,3.0,세종특별자치시,전체기간,0,Friday
하나로마트/신풍농협,126.956439327252,36.5150557477806,5.0,신풍면,전체기간,1,Saturday
하나로마트/양재점,127.04358620220384,37.46359008942609,1.0,서울특별시 서초구,전체기간,1,Sunday
하나로마트/오룡점,127.407900285989,36.3258386609939,1.0,대전광역시 중구,전체기간,0,Friday
하나로마트/우성농협,127.08831680730133,36.476088732941406,60.0,우성면,전체기간,0,Tuesday
하나로마트/유구농협,126.953550362889,36.552995841473,38.0,유구읍,전체기간,0,Wednesday
하나로마트/의당농협본점,127.139617582993,36.4996974489154,25.0,의당면,전체기간,1,Sunday
하나로마트/이인농협,127.0630561202638,36.36154240678067,5.0,이인면,전체기간,0,Friday
하나로마트/정산농협본점,126.948419473376,36.4116632191315,1.0,충청남도 청양군,전체기간,1,Sunday
하나로마트/정안농협본점,127.121784847114,36.6098236575768,25.0,정안면,전체기간,1,Sunday
하나로마트/천안농협성성점,127.140285828816,36.8473353792645,1.0,충청남도 천안시 서북구,전체기간,1,Saturday
하나로마트/청양축협본점,126.800990100044,36.4507994213974,1.0,충청남도 청양군,전체기간,1,Saturday
하나로마트/청주점,127.507303916829,36.6047398664002,2.0,충청북도 청주시 상당구,전체기간,1,Sunday
하나로마트/탄동농협신성점,127.350347295775,36.3870127300345,1.0,대전광역시 유성구,전체기간,1,Saturday
하나로마트/탄천농협본점,127.02734500245708,36.33084769268389,4.0,탄천면,전체기간,0,Friday
하나로마트/평택축협안중점,126.92539845250056,36.98515143222592,1.0,경기도 평택시,전체기간,1,Saturday
하나로마트/화성농협,126.715990208065,36.4289742771889,1.0,충청남도 청양군,전체기간,0,Friday
하나로타운/유구농협,126.953557460205,36.5530173676081,3.0,유구읍,전체기간,0,Monday
하나투어/일등여행사점,127.13720539887665,36.47113941122093,1.0,신관동,전체기간,0,Thursday
하누소/창동본점,127.0448063295615,37.651519639360096,1.0,서울특별시 도봉구,전체기간,1,Sunday
하늘땅,127.121925284994,36.4357324200578,3.0,금학동,전체기간,0,Friday
하늘미치과,127.158390751443,36.8210579929087,1.0,충청남도 천안시 동남구,전체기간,0,Tuesday
하늘아래토브,127.123617766769,36.6374316240626,53.0,정안면,전체기간,0,Thursday
하늘정골청국장,127.15783001375875,36.506433738802734,7.0,의당면,전체기간,0,Tuesday
하늘펜션,127.2399580191859,36.35984425228628,3.0,반포면,전체기간,0,Friday
하니움문화스포츠센터,126.96528934109,35.048546215253,2.0,전라남도 화순군,전체기간,1,Saturday
하레하레/도안점,127.34908870858048,36.30684776028891,3.0,대전광역시 서구,전체기간,1,Sunday
하루찬,127.13600510327348,36.47516169833111,1.0,신관동,전체기간,0,Thursday
하루한옥,127.12227425021962,36.46340237571872,11.0,웅진동,전체기간,1,Saturday
하림/본사,127.041213919598,36.076645499492,1.0,전라북도 익산시,전체기간,0,Tuesday
하림펫푸드,127.129311848511,36.6214057116111,1.0,정안면,전체기간,1,Saturday
하모니마트/공주금학점,127.118876743666,36.4408166669243,9.0,금학동,전체기간,1,Sunday
하봉저수지,127.18831356262656,36.49552066418124,1.0,세종특별자치시,전체기간,0,Friday
하얀성모텔,127.06926325337,36.441675881871,10.0,금학동,전체기간,0,Tuesday
하얀책상/공주점,127.136540978146,36.4723997934202,9.0,신관동,전체기간,0,Wednesday
하얀펜션,127.034931932136,36.5597733136717,3.0,사곡면,전체기간,1,Saturday
하우스낵바,127.271737576485,36.5041379836748,1.0,세종특별자치시,전체기간,0,Tuesday
하우스용암,127.128172010618,37.7162739338084,1.0,경기도 남양주시,전체기간,0,Thursday
하운드호텔/성정점,127.142669031059,36.8289643939757,1.0,충청남도 천안시 서북구,전체기간,1,Saturday
하원정밀화학,127.268459330732,36.6626239774186,1.0,세종특별자치시,전체기간,0,Friday
하이맨비뇨의학과의원/대전점,127.43252576753676,36.347944429146935,1.0,대전광역시 동구,전체기간,0,Thursday
하이월드테크,126.976782556581,37.2440404446399,1.0,경기도 수원시 권선구,전체기간,0,Friday
하이웨이클럽/아산점,126.989505174069,36.7838173148917,2.0,충청남도 아산시,전체기간,1,Sunday
하인선생/세종점,127.26068752128282,36.49435806753246,2.0,세종특별자치시,전체기간,1,Sunday
하천마을회관,127.615260450058,35.1664379700369,1.0,전라남도 광양시,전체기간,1,Sunday
하카전자담배/대전갈마점,127.369297667211,36.3536699449495,1.0,대전광역시 서구,전체기간,0,Thursday
하트멍,127.153814867422,36.7753316572294,1.0,충청남도 천안시 동남구,전체기간,0,Tuesday
하해빌딩,127.262897758147,36.4832365429255,2.0,세종특별자치시,전체기간,0,Wednesday
학계정미소,128.4629243529711,35.392280612239375,1.0,경상남도 창녕군,전체기간,1,Sunday
학림사,127.247525859853,36.3649078908014,2.0,반포면,전체기간,1,Sunday
학무정어린이공원,127.31235456007396,36.33915128009505,1.0,대전광역시 유성구,전체기간,0,Monday
학봉커피,127.250078679204,36.3607386547371,1.0,반포면,전체기간,1,Saturday
학생백화점,127.122369539111,36.4526749349583,1.0,중학동,전체기간,0,Friday
학암포선착장,126.206579906177,36.9024537786532,1.0,nan nan,전체기간,0,Friday
한겨레신문/본사,126.95884129637,37.5468834904504,1.0,서울특별시 용산구,전체기간,1,Sunday
한국개발연구원,127.3095090407096,36.48119266688215,4.0,세종특별자치시,전체기간,0,Friday
한국건설기술인협회/대전지회,127.38226117310164,36.35185566582585,2.0,대전광역시 서구,전체기간,0,Wednesday
한국건설생활환경시험연구원/대전충남지원,127.365661878222,36.3861774055978,1.0,대전광역시 유성구,전체기간,0,Friday
한국관/본점,127.129567776245,35.839074425841844,1.0,전라북도 전주시 덕진구,전체기간,0,Wednesday
한국교원대학교,127.35938351763564,36.61005916977264,3.0,충청북도 청주시 흥덕구,전체기간,1,Sunday
한국교육과정평가원,127.5346408361983,36.89729515630822,1.0,충청북도 진천군,전체기간,0,Thursday
한국교통대학교/충주캠퍼스,127.8725227612214,36.97004926257056,1.0,충청북도 충주시,전체기간,0,Friday
